Close,High,Low,Open,Volume,MA_3,MA_15,stoch_k,stoch_d,RSI_14,ATR_14,SR_min,SR_max,dist_to_support,dist_to_resistance,support_touches,resistance_touches,strong_support,strong_resistance,sr_zone,ma_cross,rsi_zone,log_return,target
-0.2397418076422506,-0.17331722871221827,-0.12724217026081822,-0.1846374941838037,0.39286357568180374,-0.2477265191373833,-0.5842592201102644,0.6846531503606126,0.9811928863928067,1.1285181956147463,-0.6213545951044084,3274.88,3635.7,0.10727415966386553,0.0026157273702450048,2,1,False,False,NONE,0,overbought,-0.3856919056221352,0.1455838231265998
-0.19519363602520387,-0.22464892449343432,-0.14666772701761407,-0.2296698643542693,0.3210490347735797,-0.1912121799835017,-0.5201169017798387,0.8273077578888619,0.9179667741730034,1.2001356687509828,-0.6498594064947046,3274.88,3640.43,0.11162241059214374,0.0,2,2,False,False,NONE,0,overbought,0.1455838231265998,-0.32166169450559307
-0.21602866572812024,-0.24980445727978307,-0.1713042141098506,-0.16557931945564913,0.3542810069716683,-0.19323504115870588,-0.4552807969495865,0.7228962544526653,0.7983225475179101,1.076706077344154,-0.6790716612234559,3274.88,3640.43,0.10958874829001364,0.0018294542128264668,2,3,False,True,RESISTANCE,0,overbought,-0.32166169450559307,0.04306696248147837
-0.18577720368199302,-0.22735059269244454,-0.11302754383946151,-0.1914596322638321,0.26161768133754315,-0.1751550643336974,-0.39572932536325994,0.8287157824747933,0.8498878207095935,1.1318154917614298,-0.7369185111585002,3274.88,3643.44,0.11254152823920263,0.0,2,2,False,False,NONE,0,overbought,0.04306696248147837,0.6092525105577528
-0.07553299246115451,-0.1406270435041818,-0.12552718053016731,-0.15869459295286822,0.28457756775656373,-0.13506468093911342,-0.32698298712734475,1.0924651151632636,0.9447973150453807,1.317967690708309,-0.6921085835514384,3274.88,3678.68,0.12330222786789126,0.0,2,1,False,False,NONE,0,overbought,0.6092525105577528,0.06774667642045215
-0.04140233569556457,-0.0882146804433622,0.03307638898330236,-0.04691166991679899,0.3160057002394524,-0.07655892404798491,-0.26197124014523654,1.0212539789181307,1.0515904323522827,1.3711723195703585,-0.7428438097437619,3274.88,3689.59,0.12663364764510457,0.0,2,1,False,False,NONE,0,overbought,0.06774667642045215,-0.8311446410346444
-0.13453429279103507,-0.07482641359048381,-0.061346987917729884,-0.017088286475204127,0.4112966455468203,-0.059390806923714456,-0.20433865906792373,0.6142451382729924,0.9748235622933143,0.7974830767791968,-0.6901941485174566,3274.88,3689.59,0.11754323822552278,0.008068647193861644,2,1,False,False,NONE,0,overbought,-0.8311446410346444,-0.5197380995623625
-0.18330578123975524,-0.1783903612192508,-0.12133864791876987,-0.11103350902679471,0.40876968065944774,-0.09549835484380458,-0.15440579082254055,0.3438717049590177,0.7068746629834542,0.5195370289733273,-0.6904771621259121,3274.88,3689.59,0.11278275845221807,0.012294048932266221,2,1,False,False,NONE,0,neutral,-0.5197380995623625,0.7333165549521924
-0.05544877463942365,-0.14110734007289583,-0.10669527406475009,-0.16169883724499118,0.3436725223029815,-0.10020438939130026,-0.1024420601963374,0.837321786386937,0.6410386191917573,0.8067349231717417,-0.6666815645059048,3274.88,3689.59,0.12526260504201675,0.001216937383286554,2,2,False,False,NONE,0,overbought,0.7333165549521924,1.174137991500877
0.13725960819836536,0.049210175279679164,0.06249505897831498,-0.02494313353064951,0.36075999660952296,-0.009144193069170574,-0.04317820263367602,1.139891538235561,0.829186647715989,1.1454366799539941,-0.6081061297176935,3274.88,3746.7,0.14407245456322054,0.0,2,1,False,False,NONE,0,overbought,1.174137991500877,0.20058030600661653
